Input_Degree,Input_Weight,Control_Degree,Control_Weight,MinW21
13,11,8,5,42
13,11,8,5,48
13,11,8,5,47
13,11,8,7,39
13,11,8,7,40
13,11,8,7,42
13,11,8,5,42
13,11,8,5,39
13,11,8,5,42
13,11,8,5,41
13,11,8,7,46
13,11,8,5,46
13,11,8,5,41
13,11,8,5,50
13,11,8,5,41
13,11,8,5,42
13,11,8,5,45
13,11,8,5,40
13,11,8,5,48
13,11,8,7,48
13,11,8,7,41
13,11,8,7,48
13,7,8,5,58
13,7,8,5,40
13,7,8,5,41
13,7,8,5,43
13,7,8,7,45
13,7,8,5,41
13,7,8,5,38
13,7,8,5,40
13,7,8,5,41
13,7,8,5,47
13,7,8,5,46
13,7,8,5,40
13,7,8,5,44
13,7,8,7,49
13,7,8,7,53
13,7,8,7,48
13,7,8,5,43
13,7,8,5,39
13,7,8,5,39
13,7,8,5,46
13,7,8,7,44
13,7,8,5,45
13,7,8,5,41
13,7,8,5,40
13,7,8,5,41
13,7,8,5,49
13,7,8,5,43
13,7,8,5,39
13,7,8,5,45
13,7,8,7,45
13,7,8,7,45
13,7,8,7,47
13,9,8,5,38
13,9,8,5,38
13,9,8,5,39
13,9,8,5,50
13,9,8,7,42
13,9,8,5,47
13,9,8,5,44
13,9,8,5,39
13,9,8,5,39
13,9,8,5,46
13,9,8,5,40
13,9,8,5,38
13,9,8,5,42
13,9,8,7,46
13,9,8,7,45
13,9,8,7,43
13,9,8,5,47
13,9,8,5,42
13,9,8,5,41
13,9,8,5,39
13,9,8,7,48
13,9,8,5,44
13,9,8,5,45
13,9,8,5,42
13,9,8,5,41
13,9,8,5,49
13,9,8,5,41
13,9,8,5,41
13,9,8,5,43
13,9,8,7,45
13,9,8,7,41
13,9,8,7,49
13,9,8,5,41
13,9,8,5,41
13,9,8,5,41
13,9,8,5,39
13,9,8,7,42
13,9,8,5,43
13,9,8,5,44
13,9,8,5,39
13,9,8,5,42
13,9,8,5,47
13,9,8,5,42
13,9,8,5,40
13,9,8,5,42
13,9,8,7,44
13,9,8,7,40
13,9,8,7,41
13,11,8,5,40
13,11,8,5,54
13,11,8,5,38
13,11,8,5,45
13,11,8,7,41
13,11,8,5,47
13,11,8,5,39
13,11,8,5,41
13,11,8,5,39
13,11,8,5,48
13,11,8,5,43
13,11,8,5,37
13,11,8,5,41
13,11,8,7,41
13,11,8,7,43
13,11,8,7,40
13,7,8,5,41
13,7,8,5,45
13,7,8,5,43
13,7,8,5,41
13,7,8,7,48
13,7,8,5,47
13,7,8,5,39
13,7,8,5,45
13,7,8,5,40
13,7,8,5,44
13,7,8,5,47
13,7,8,5,43
13,7,8,5,43
13,7,8,7,44
13,7,8,7,40
13,7,8,7,47
13,9,8,5,38
13,9,8,5,44
13,9,8,5,45
13,9,8,5,38
13,9,8,7,45
13,9,8,5,44
13,9,8,5,40
13,9,8,5,42
13,9,8,5,45
13,9,8,5,39
13,9,8,5,50
13,9,8,5,38
13,9,8,5,40
13,9,8,7,40
13,9,8,7,41
13,9,8,7,39
13,9,8,5,40
13,9,8,5,41
13,9,8,5,48
13,9,8,5,40
13,9,8,7,38
13,9,8,5,41
13,9,8,5,41
13,9,8,5,39
13,9,8,5,45
13,9,8,5,46
13,9,8,5,41
13,9,8,5,39
13,9,8,5,46
13,9,8,7,40
13,9,8,7,39
13,9,8,7,45
13,9,8,5,40
13,9,8,5,53
13,9,8,5,46
13,9,8,5,42
13,9,8,7,48
13,9,8,5,48
13,9,8,5,45
13,9,8,5,46
13,9,8,5,50
13,9,8,5,58
13,9,8,5,46
13,9,8,5,38
13,9,8,5,46
13,9,8,7,52
13,9,8,7,44
13,9,8,7,47
13,9,8,5,38
13,9,8,5,45
13,9,8,5,42
13,9,8,5,40
13,9,8,7,53
13,9,8,5,42
13,9,8,5,42
13,9,8,5,39
13,9,8,5,43
13,9,8,5,39
13,9,8,5,41
13,9,8,5,39
13,9,8,5,40
13,9,8,7,42
13,9,8,7,42
13,9,8,7,55
13,9,8,5,39
13,9,8,5,42
13,9,8,5,41
13,9,8,5,46
13,9,8,7,42
13,9,8,5,44
13,9,8,5,41
13,9,8,5,48
13,9,8,5,39
13,9,8,5,44
13,9,8,5,49
13,9,8,5,41
13,9,8,5,41
13,9,8,7,49
13,9,8,7,41
13,9,8,7,47
13,11,8,5,42
13,11,8,5,40
13,11,8,5,41
13,11,8,5,41
13,11,8,7,41
13,11,8,5,46
13,11,8,5,40
13,11,8,5,41
13,11,8,5,49
13,11,8,5,44
13,11,8,5,45
13,11,8,5,39
13,11,8,5,42
13,11,8,7,46
13,11,8,7,45
13,11,8,7,43
13,9,8,5,41
13,9,8,5,43
13,9,8,5,40
13,9,8,5,44
13,9,8,7,44
13,9,8,5,43
13,9,8,5,41
13,9,8,5,43
13,9,8,5,37
13,9,8,5,53
13,9,8,5,40
13,9,8,5,40
13,9,8,5,41
13,9,8,7,45
13,9,8,7,46
13,9,8,7,43
13,11,8,5,39
13,11,8,5,44
13,11,8,5,42
13,11,8,5,40
13,11,8,7,42
13,11,8,5,45
13,11,8,5,42
13,11,8,5,47
13,11,8,5,38
13,11,8,5,51
13,11,8,5,42
13,11,8,5,40
13,11,8,5,39
13,11,8,7,40
13,11,8,7,46
13,11,8,7,44
13,11,8,5,36
13,11,8,5,39
13,11,8,5,37
13,11,8,5,44
13,11,8,7,41
13,11,8,5,46
13,11,8,5,43
13,11,8,5,43
13,11,8,5,49
13,11,8,5,40
13,11,8,5,41
13,11,8,5,38
13,11,8,5,43
13,11,8,7,40
13,11,8,7,60
13,11,8,7,47
13,9,8,5,39
13,9,8,5,43
13,9,8,5,40
13,9,8,5,41
13,9,8,7,42
13,9,8,5,48
13,9,8,5,44
13,9,8,5,39
13,9,8,5,39
13,9,8,5,49
13,9,8,5,44
13,9,8,5,38
13,9,8,5,48
13,9,8,7,48
13,9,8,7,44
13,9,8,7,40
13,11,8,5,39
13,11,8,5,39
13,11,8,5,41
13,11,8,5,41
13,11,8,7,42
13,11,8,5,51
13,11,8,5,49
13,11,8,5,43
13,11,8,5,43
13,11,8,5,42
13,11,8,5,43
13,11,8,5,40
13,11,8,5,39
13,11,8,7,42
13,11,8,7,41
13,11,8,7,41
13,9,8,5,42
13,9,8,5,42
13,9,8,5,41
13,9,8,5,37
13,9,8,7,42
13,9,8,5,42
13,9,8,5,44
13,9,8,5,37
13,9,8,5,41
13,9,8,5,44
13,9,8,5,45
13,9,8,5,46
13,9,8,5,39
13,9,8,7,41
13,9,8,7,43
13,9,8,7,40
13,9,8,5,41
13,9,8,5,42
13,9,8,5,42
13,9,8,5,38
13,9,8,7,40
13,9,8,5,43
13,9,8,5,40
13,9,8,5,44
13,9,8,5,45
13,9,8,5,52
13,9,8,5,47
13,9,8,5,43
13,9,8,5,44
13,9,8,7,51
13,9,8,7,44
13,9,8,7,42
13,11,8,5,39
13,11,8,5,37
13,11,8,5,41
13,11,8,5,39
13,11,8,7,40
13,11,8,5,43
13,11,8,5,45
13,11,8,5,38
13,11,8,5,40
13,11,8,5,41
13,11,8,5,47
13,11,8,5,54
13,11,8,5,48
13,11,8,7,43
13,11,8,7,41
13,11,8,7,41
13,9,8,5,41
13,9,8,5,39
13,9,8,5,51
13,9,8,5,40
13,9,8,7,42
13,9,8,5,42
13,9,8,5,39
13,9,8,5,40
13,9,8,5,39
13,9,8,5,39
13,9,8,5,43
13,9,8,5,41
13,9,8,5,41
13,9,8,7,41
13,9,8,7,49
13,9,8,7,42
13,11,8,5,40
13,11,8,5,40
13,11,8,5,40
13,11,8,5,39
13,11,8,7,49
13,11,8,5,42
13,11,8,5,40
13,11,8,5,40
13,11,8,5,38
13,11,8,5,40
13,11,8,5,42
13,11,8,5,41
13,11,8,5,42
13,11,8,7,41
13,11,8,7,43
13,11,8,7,44
13,11,8,5,40
13,11,8,5,37
13,11,8,5,40
13,11,8,5,53
13,11,8,7,41
13,11,8,5,39
13,11,8,5,41
13,11,8,5,38
13,11,8,5,40
13,11,8,5,47
13,11,8,5,48
13,11,8,5,37
13,11,8,5,42
13,11,8,7,40
13,11,8,7,48
13,11,8,7,42
13,9,8,5,40
13,9,8,5,49
13,9,8,5,42
13,9,8,5,45
13,9,8,7,41
13,9,8,5,41
13,9,8,5,43
13,9,8,5,47
13,9,8,5,39
13,9,8,5,41
13,9,8,5,42
13,9,8,5,40
13,9,8,5,44
13,9,8,7,41
13,9,8,7,43
13,9,8,7,53
13,9,8,5,37
13,9,8,5,39
13,9,8,5,40
13,9,8,5,43
13,9,8,7,43
13,9,8,5,45
13,9,8,5,41
13,9,8,5,39
13,9,8,5,42
13,9,8,5,40
13,9,8,5,42
13,9,8,5,45
13,9,8,5,41
13,9,8,7,52
13,9,8,7,43
13,9,8,7,45
13,9,8,5,38
13,9,8,5,39
13,9,8,5,46
13,9,8,5,41
13,9,8,7,47
13,9,8,5,46
13,9,8,5,39
13,9,8,5,41
13,9,8,5,42
13,9,8,5,38
13,9,8,5,42
13,9,8,5,43
13,9,8,5,46
13,9,8,7,49
13,9,8,7,41
13,9,8,7,49
13,9,8,5,38
13,9,8,5,39
13,9,8,5,47
13,9,8,5,42
13,9,8,7,42
13,9,8,5,43
13,9,8,5,43
13,9,8,5,39
13,9,8,5,38
13,9,8,5,42
13,9,8,5,41
13,9,8,5,38
13,9,8,5,47
13,9,8,7,40
13,9,8,7,42
13,9,8,7,44
13,11,8,5,38
13,11,8,5,42
13,11,8,5,43
13,11,8,5,42
13,11,8,7,49
13,11,8,5,45
13,11,8,5,39
13,11,8,5,45
13,11,8,5,43
13,11,8,5,46
13,11,8,5,45
13,11,8,5,40
13,11,8,5,39
13,11,8,7,51
13,11,8,7,42
13,11,8,7,45
13,9,8,5,38
13,9,8,5,40
13,9,8,5,42
13,9,8,5,41
13,9,8,7,42
13,9,8,5,41
13,9,8,5,41
13,9,8,5,41
13,9,8,5,38
13,9,8,5,48
13,9,8,5,41
13,9,8,5,45
13,9,8,5,46
13,9,8,7,45
13,9,8,7,43
13,9,8,7,44
13,9,8,5,39
13,9,8,5,42
13,9,8,5,47
13,9,8,5,50
13,9,8,7,39
13,9,8,5,43
13,9,8,5,44
13,9,8,5,49
13,9,8,5,37
13,9,8,5,42
13,9,8,5,42
13,9,8,5,40
13,9,8,5,41
13,9,8,7,42
13,9,8,7,44
13,9,8,7,38
13,9,8,5,41
13,9,8,5,45
13,9,8,5,42
13,9,8,5,43
13,9,8,7,40
13,9,8,5,41
13,9,8,5,45
13,9,8,5,39
13,9,8,5,39
13,9,8,5,45
13,9,8,5,52
13,9,8,5,39
13,9,8,5,40
13,9,8,7,42
13,9,8,7,59
13,9,8,7,47
13,9,8,5,40
13,9,8,5,40
13,9,8,5,38
13,9,8,5,42
13,9,8,7,40
13,9,8,5,43
13,9,8,5,51
13,9,8,5,40
13,9,8,5,43
13,9,8,5,45
13,9,8,5,40
13,9,8,5,38
13,9,8,5,43
13,9,8,7,41
13,9,8,7,50
13,9,8,7,42
13,11,8,5,42
13,11,8,5,52
13,11,8,5,41
13,11,8,5,39
13,11,8,7,40
13,11,8,5,43
13,11,8,5,41
13,11,8,5,40
13,11,8,5,40
13,11,8,5,43
13,11,8,5,43
13,11,8,5,40
13,11,8,5,46
13,11,8,7,50
13,11,8,7,46
13,11,8,7,41
13,11,8,5,37
13,11,8,5,42
13,11,8,5,50
13,11,8,5,38
13,11,8,7,40
13,11,8,5,42
13,11,8,5,47
13,11,8,5,43
13,11,8,5,40
13,11,8,5,39
13,11,8,5,43
13,11,8,5,41
13,11,8,5,46
13,11,8,7,39
13,11,8,7,46
13,11,8,7,41
13,11,8,5,39
13,11,8,5,38
13,11,8,5,39
13,11,8,5,39
13,11,8,7,50
13,11,8,5,43
13,11,8,5,49
13,11,8,5,40
13,11,8,5,52
13,11,8,5,42
13,11,8,5,44
13,11,8,5,41
13,11,8,5,40
13,11,8,7,50
13,11,8,7,47
13,11,8,7,46
13,13,8,5,41
13,13,8,5,41
13,13,8,5,40
13,13,8,5,39
13,13,8,7,45
13,13,8,5,40
13,13,8,5,45
13,13,8,5,38
13,13,8,5,42
13,13,8,5,39
13,13,8,5,46
13,13,8,5,48
13,13,8,5,46
13,13,8,7,46
13,13,8,7,49
13,13,8,7,44
13,13,8,5,40
13,13,8,5,43
13,13,8,5,47
13,13,8,5,50
13,13,8,7,55
13,13,8,5,56
13,13,8,5,41
13,13,8,5,51
13,13,8,5,42
13,13,8,5,45
13,13,8,5,47
13,13,8,5,40
13,13,8,5,44
13,13,8,7,50
13,13,8,7,43
13,13,8,7,44
14,5,7,3,26
14,5,7,3,25
14,5,7,5,26
14,5,7,3,24
14,5,7,5,23
14,5,7,5,25
14,5,7,5,24
14,5,7,5,24
14,5,7,7,26
14,5,7,3,24
14,5,7,5,26
14,5,7,5,25
14,5,7,5,25
14,5,7,5,25
14,5,7,7,25
14,5,7,5,23
14,5,7,7,24
14,5,7,7,24
14,5,7,3,26
14,5,7,3,25
14,5,7,5,26
14,5,7,3,33
14,5,7,5,25
14,5,7,5,24
14,5,7,5,23
14,5,7,5,26
14,5,7,7,23
14,5,7,3,25
14,5,7,5,28
14,5,7,5,25
14,5,7,5,28
14,5,7,5,26
14,5,7,7,31
14,5,7,5,26
14,5,7,7,26
14,5,7,7,29
14,5,7,3,23
14,5,7,3,27
14,5,7,5,24
14,5,7,3,26
14,5,7,5,25
14,5,7,5,27
14,5,7,5,23
14,5,7,5,31
14,5,7,7,26
14,5,7,3,24
14,5,7,5,25
14,5,7,5,30
14,5,7,5,25
14,5,7,5,27
14,5,7,7,27
14,5,7,5,24
14,5,7,7,27
14,5,7,7,25
14,7,7,3,27
14,7,7,3,25
14,7,7,5,24
14,7,7,3,24
14,7,7,5,23
14,7,7,5,23
14,7,7,5,24
14,7,7,5,24
14,7,7,7,26
14,7,7,3,26
14,7,7,5,30
14,7,7,5,23
14,7,7,5,27
14,7,7,5,23
14,7,7,7,24
14,7,7,5,26
14,7,7,7,26
14,7,7,7,26
14,7,7,3,25
14,7,7,3,28
14,7,7,5,28
14,7,7,3,25
14,7,7,5,24
14,7,7,5,26
14,7,7,5,28
14,7,7,5,24
14,7,7,7,24
14,7,7,3,25
14,7,7,5,27
14,7,7,5,26
14,7,7,5,24
14,7,7,5,27
14,7,7,7,31
14,7,7,5,24
14,7,7,7,28
14,7,7,7,24
14,5,7,3,25
14,5,7,3,23
14,5,7,5,25
14,5,7,3,22
14,5,7,5,26
14,5,7,5,26
14,5,7,5,25
14,5,7,5,25
14,5,7,7,26
14,5,7,3,24
14,5,7,5,32
14,5,7,5,29
14,5,7,5,24
14,5,7,5,25
14,5,7,7,25
14,5,7,5,24
14,5,7,7,26
14,5,7,7,26
14,7,7,3,23
14,7,7,3,24
14,7,7,5,24
14,7,7,3,24
14,7,7,5,30
14,7,7,5,24
14,7,7,5,25
14,7,7,5,24
14,7,7,7,28
14,7,7,3,22
14,7,7,5,24
14,7,7,5,25
14,7,7,5,24
14,7,7,5,32
14,7,7,7,25
14,7,7,5,23
14,7,7,7,25
14,7,7,7,25
14,7,7,3,27
14,7,7,3,31
14,7,7,5,26
14,7,7,3,27
14,7,7,5,26
14,7,7,5,24
14,7,7,5,24
14,7,7,5,26
14,7,7,7,29
14,7,7,3,26
14,7,7,5,23
14,7,7,5,25
14,7,7,5,24
14,7,7,5,27
14,7,7,7,23
14,7,7,5,26
14,7,7,7,27
14,7,7,7,26
14,7,7,3,26
14,7,7,3,24
14,7,7,5,27
14,7,7,3,23
14,7,7,5,29
14,7,7,5,24
14,7,7,5,27
14,7,7,5,29
14,7,7,7,27
14,7,7,3,24
14,7,7,5,23
14,7,7,5,25
14,7,7,5,27
14,7,7,5,28
14,7,7,7,24
14,7,7,5,26
14,7,7,7,25
14,7,7,7,25
14,7,7,3,24
14,7,7,3,27
14,7,7,5,26
14,7,7,3,30
14,7,7,5,24
14,7,7,5,24
14,7,7,5,24
14,7,7,5,29
14,7,7,7,26
14,7,7,3,24
14,7,7,5,26
14,7,7,5,24
14,7,7,5,25
14,7,7,5,26
14,7,7,7,23
14,7,7,5,25
14,7,7,7,25
14,7,7,7,24
14,7,7,3,24
14,7,7,3,24
14,7,7,5,26
14,7,7,3,25
14,7,7,5,23
14,7,7,5,24
14,7,7,5,26
14,7,7,5,28
14,7,7,7,24
14,7,7,3,25
14,7,7,5,23
14,7,7,5,26
14,7,7,5,27
14,7,7,5,23
14,7,7,7,24
14,7,7,5,27
14,7,7,7,25
14,7,7,7,25
14,7,7,3,28
14,7,7,3,25
14,7,7,5,26
14,7,7,3,27
14,7,7,5,26
14,7,7,5,27
14,7,7,5,25
14,7,7,5,24
14,7,7,7,27
14,7,7,3,24
14,7,7,5,25
14,7,7,5,24
14,7,7,5,25
14,7,7,5,26
14,7,7,7,27
14,7,7,5,24
14,7,7,7,27
14,7,7,7,26
14,5,7,3,29
14,5,7,3,26
14,5,7,5,23
14,5,7,3,27
14,5,7,5,26
14,5,7,5,24
14,5,7,5,25
14,5,7,5,25
14,5,7,7,24
14,5,7,3,25
14,5,7,5,25
14,5,7,5,28
14,5,7,5,28
14,5,7,5,27
14,5,7,7,23
14,5,7,5,25
14,5,7,7,24
14,5,7,7,26
14,5,7,3,26
14,5,7,3,24
14,5,7,5,23
14,5,7,3,25
14,5,7,5,27
14,5,7,5,25
14,5,7,5,27
14,5,7,5,24
14,5,7,7,24
14,5,7,3,24
14,5,7,5,27
14,5,7,5,26
14,5,7,5,27
14,5,7,5,27
14,5,7,7,25
14,5,7,5,25
14,5,7,7,27
14,5,7,7,26
14,7,7,3,25
14,7,7,3,26
14,7,7,5,23
14,7,7,3,24
14,7,7,5,24
14,7,7,5,29
14,7,7,5,28
14,7,7,5,25
14,7,7,7,27
14,7,7,3,27
14,7,7,5,27
14,7,7,5,27
14,7,7,5,23
14,7,7,5,24
14,7,7,7,27
14,7,7,5,25
14,7,7,7,25
14,7,7,7,24
14,5,7,3,24
14,5,7,3,26
14,5,7,5,26
14,5,7,3,24
14,5,7,5,25
14,5,7,5,24
14,5,7,5,25
14,5,7,5,31
14,5,7,7,23
14,5,7,3,28
14,5,7,5,25
14,5,7,5,24
14,5,7,5,26
14,5,7,5,25
14,5,7,7,26
14,5,7,5,24
14,5,7,7,26
14,5,7,7,25
14,7,7,3,25
14,7,7,3,25
14,7,7,5,26
14,7,7,3,26
14,7,7,5,26
14,7,7,5,23
14,7,7,5,23
14,7,7,5,24
14,7,7,7,26
14,7,7,3,24
14,7,7,5,24
14,7,7,5,25
14,7,7,5,27
14,7,7,5,25
14,7,7,7,26
14,7,7,5,26
14,7,7,7,25
14,7,7,7,26
14,7,7,3,24
14,7,7,3,28
14,7,7,5,23
14,7,7,3,24
14,7,7,5,25
14,7,7,5,23
14,7,7,5,28
14,7,7,5,24
14,7,7,7,30
14,7,7,3,28
14,7,7,5,24
14,7,7,5,28
14,7,7,5,24
14,7,7,5,25
14,7,7,7,25
14,7,7,5,24
14,7,7,7,29
14,7,7,7,26
14,7,7,3,24
14,7,7,3,22
14,7,7,5,29
14,7,7,3,26
14,7,7,5,25
14,7,7,5,25
14,7,7,5,26
14,7,7,5,26
14,7,7,7,24
14,7,7,3,26
14,7,7,5,27
14,7,7,5,25
14,7,7,5,27
14,7,7,5,29
14,7,7,7,25
14,7,7,5,27
14,7,7,7,30
14,7,7,7,23
14,7,7,3,26
14,7,7,3,24
14,7,7,5,24
14,7,7,3,24
14,7,7,5,26
14,7,7,5,23
14,7,7,5,24
14,7,7,5,25
14,7,7,7,27
14,7,7,3,27
14,7,7,5,26
14,7,7,5,25
14,7,7,5,26
14,7,7,5,27
14,7,7,7,24
14,7,7,5,25
14,7,7,7,26
14,7,7,7,24
14,7,7,3,26
14,7,7,3,24
14,7,7,5,24
14,7,7,3,24
14,7,7,5,25
14,7,7,5,26
14,7,7,5,24
14,7,7,5,24
14,7,7,7,23
14,7,7,3,25
14,7,7,5,24
14,7,7,5,24
14,7,7,5,29
14,7,7,5,26
14,7,7,7,25
14,7,7,5,24
14,7,7,7,24
14,7,7,7,24
14,7,7,3,27
14,7,7,3,24
14,7,7,5,27
14,7,7,3,24
14,7,7,5,25
14,7,7,5,26
14,7,7,5,25
14,7,7,5,25
14,7,7,7,27
14,7,7,3,25
14,7,7,5,24
14,7,7,5,24
14,7,7,5,31
14,7,7,5,28
14,7,7,7,26
14,7,7,5,24
14,7,7,7,26
14,7,7,7,24
14,7,7,3,27
14,7,7,3,26
14,7,7,5,25
14,7,7,3,24
14,7,7,5,24
14,7,7,5,25
14,7,7,5,26
14,7,7,5,25
14,7,7,7,26
14,7,7,3,25
14,7,7,5,24
14,7,7,5,25
14,7,7,5,22
14,7,7,5,25
14,7,7,7,27
14,7,7,5,24
14,7,7,7,24
14,7,7,7,26
14,7,7,3,24
14,7,7,3,26
14,7,7,5,26
14,7,7,3,23
14,7,7,5,25
14,7,7,5,25
14,7,7,5,26
14,7,7,5,29
14,7,7,7,25
14,7,7,3,27
14,7,7,5,29
14,7,7,5,28
14,7,7,5,25
14,7,7,5,24
14,7,7,7,23
14,7,7,5,26
14,7,7,7,25
14,7,7,7,29
14,5,7,3,24
14,5,7,3,24
14,5,7,5,25
14,5,7,3,24
14,5,7,5,27
14,5,7,5,27
14,5,7,5,26
14,5,7,5,24
14,5,7,7,23
14,5,7,3,25
14,5,7,5,28
14,5,7,5,24
14,5,7,5,24
14,5,7,5,25
14,5,7,7,27
14,5,7,5,27
14,5,7,7,25
14,5,7,7,27
14,7,7,3,25
14,7,7,3,26
14,7,7,5,25
14,7,7,3,25
14,7,7,5,26
14,7,7,5,23
14,7,7,5,25
14,7,7,5,23
14,7,7,7,24
14,7,7,3,27
14,7,7,5,25
14,7,7,5,27
14,7,7,5,25
14,7,7,5,26
14,7,7,7,26
14,7,7,5,24
14,7,7,7,23
14,7,7,7,25
14,5,7,3,23
14,5,7,3,26
14,5,7,5,25
14,5,7,3,28
14,5,7,5,25
14,5,7,5,25
14,5,7,5,24
14,5,7,5,29
14,5,7,7,25
14,5,7,3,25
14,5,7,5,25
14,5,7,5,23
14,5,7,5,30
14,5,7,5,25
14,5,7,7,27
14,5,7,5,24
14,5,7,7,27
14,5,7,7,26
14,9,7,3,24
14,9,7,3,26
14,9,7,5,25
14,9,7,3,28
14,9,7,5,24
14,9,7,5,25
14,9,7,5,24
14,9,7,5,24
14,9,7,7,25
14,9,7,3,25
14,9,7,5,26
14,9,7,5,27
14,9,7,5,24
14,9,7,5,26
14,9,7,7,22
14,9,7,5,29
14,9,7,7,25
14,9,7,7,24
14,5,7,3,25
14,5,7,3,24
14,5,7,5,24
14,5,7,3,25
14,5,7,5,26
14,5,7,5,24
14,5,7,5,23
14,5,7,5,28
14,5,7,7,27
14,5,7,3,26
14,5,7,5,24
14,5,7,5,26
14,5,7,5,23
14,5,7,5,25
14,5,7,7,25
14,5,7,5,23
14,5,7,7,27
14,5,7,7,25
14,7,7,3,24
14,7,7,3,25
14,7,7,5,26
14,7,7,3,25
14,7,7,5,24
14,7,7,5,26
14,7,7,5,30
14,7,7,5,26
14,7,7,7,24
14,7,7,3,24
14,7,7,5,26
14,7,7,5,23
14,7,7,5,25
14,7,7,5,26
14,7,7,7,26
14,7,7,5,26
14,7,7,7,25
14,7,7,7,23
14,7,7,3,23
14,7,7,3,30
14,7,7,5,23
14,7,7,3,24
14,7,7,5,26
14,7,7,5,27
14,7,7,5,24
14,7,7,5,24
14,7,7,7,25
14,7,7,3,24
14,7,7,5,27
14,7,7,5,23
14,7,7,5,27
14,7,7,5,26
14,7,7,7,22
14,7,7,5,28
14,7,7,7,24
14,7,7,7,26
14,7,7,3,26
14,7,7,3,25
14,7,7,5,24
14,7,7,3,25
14,7,7,5,26
14,7,7,5,25
14,7,7,5,30
14,7,7,5,24
14,7,7,7,28
14,7,7,3,23
14,7,7,5,25
14,7,7,5,26
14,7,7,5,25
14,7,7,5,26
14,7,7,7,24
14,7,7,5,26
14,7,7,7,26
14,7,7,7,26
14,7,7,3,23
14,7,7,3,26
14,7,7,5,25
14,7,7,3,24
14,7,7,5,25
14,7,7,5,24
14,7,7,5,23
14,7,7,5,24
14,7,7,7,26
14,7,7,3,24
14,7,7,5,23
14,7,7,5,25
14,7,7,5,28
14,7,7,5,23
14,7,7,7,28
14,7,7,5,23
14,7,7,7,24
14,7,7,7,25
14,7,7,3,22
14,7,7,3,26
14,7,7,5,25
14,7,7,3,25
14,7,7,5,26
14,7,7,5,23
14,7,7,5,26
14,7,7,5,26
14,7,7,7,26
14,7,7,3,28
14,7,7,5,25
14,7,7,5,24
14,7,7,5,25
14,7,7,5,27
14,7,7,7,24
14,7,7,5,25
14,7,7,7,27
14,7,7,7,26
14,7,7,3,25
14,7,7,3,28
14,7,7,5,26
14,7,7,3,26
14,7,7,5,24
14,7,7,5,26
14,7,7,5,24
14,7,7,5,23
14,7,7,7,28
14,7,7,3,24
14,7,7,5,24
14,7,7,5,25
14,7,7,5,25
14,7,7,5,26
14,7,7,7,26
14,7,7,5,24
14,7,7,7,25
14,7,7,7,27
14,9,7,3,24
14,9,7,3,25
14,9,7,5,27
14,9,7,3,24
14,9,7,5,27
14,9,7,5,25
14,9,7,5,25
14,9,7,5,24
14,9,7,7,26
14,9,7,3,25
14,9,7,5,24
14,9,7,5,25
14,9,7,5,26
14,9,7,5,23
14,9,7,7,27
14,9,7,5,24
14,9,7,7,24
14,9,7,7,28
14,5,7,3,30
14,5,7,3,24
14,5,7,5,24
14,5,7,3,24
14,5,7,5,25
14,5,7,5,23
14,5,7,5,25
14,5,7,5,24
14,5,7,7,24
14,5,7,3,23
14,5,7,5,25
14,5,7,5,25
14,5,7,5,25
14,5,7,5,24
14,5,7,7,27
14,5,7,5,25
14,5,7,7,24
14,5,7,7,24
14,5,7,3,27
14,5,7,3,25
14,5,7,5,29
14,5,7,3,27
14,5,7,5,24
14,5,7,5,24
14,5,7,5,24
14,5,7,5,26
14,5,7,7,28
14,5,7,3,27
14,5,7,5,28
14,5,7,5,27
14,5,7,5,25
14,5,7,5,24
14,5,7,7,23
14,5,7,5,26
14,5,7,7,25
14,5,7,7,23
14,9,7,3,30
14,9,7,3,26
14,9,7,5,24
14,9,7,3,26
14,9,7,5,24
14,9,7,5,25
14,9,7,5,28
14,9,7,5,26
14,9,7,7,25
14,9,7,3,25
14,9,7,5,24
14,9,7,5,24
14,9,7,5,22
14,9,7,5,26
14,9,7,7,24
14,9,7,5,25
14,9,7,7,26
14,9,7,7,25
14,9,7,3,27
14,9,7,3,22
14,9,7,5,26
14,9,7,3,24
14,9,7,5,23
14,9,7,5,24
14,9,7,5,23
14,9,7,5,26
14,9,7,7,25
14,9,7,3,26
14,9,7,5,25
14,9,7,5,26
14,9,7,5,24
14,9,7,5,27
14,9,7,7,25
14,9,7,5,27
14,9,7,7,28
14,9,7,7,30
14,7,7,3,24
14,7,7,3,23
14,7,7,5,24
14,7,7,3,23
14,7,7,5,24
14,7,7,5,23
14,7,7,5,26
14,7,7,5,26
14,7,7,7,27
14,7,7,3,25
14,7,7,5,27
14,7,7,5,27
14,7,7,5,29
14,7,7,5,27
14,7,7,7,23
14,7,7,5,35
14,7,7,7,25
14,7,7,7,27
14,7,7,3,27
14,7,7,3,26
14,7,7,5,26
14,7,7,3,24
14,7,7,5,25
14,7,7,5,26
14,7,7,5,23
14,7,7,5,25
14,7,7,7,30
14,7,7,3,26
14,7,7,5,26
14,7,7,5,24
14,7,7,5,23
14,7,7,5,26
14,7,7,7,26
14,7,7,5,25
14,7,7,7,25
14,7,7,7,25
14,9,7,3,25
14,9,7,3,24
14,9,7,5,25
14,9,7,3,27
14,9,7,5,27
14,9,7,5,27
14,9,7,5,24
14,9,7,5,28
14,9,7,7,25
14,9,7,3,29
